created_at,tweet,username
2017-10-29 22:58:38+00:00,Y multar a todos los que faltan a las leyes de tránsito cuando te duela el bolsillo no volveremos a hacer,doriansz
2017-10-29 22:56:39+00:00,Se estaba educando a ser crítico a la dictadura y bregar por democracia. De ahí a que fuera marxista...,untalivan
2017-10-29 22:26:57+00:00,Esa esquina falta bacheado también,glori007
2017-10-29 22:26:18+00:00,Las lomadas en realidad no deberían existir. Se pone para que la gente no juegue carrera,jessgon1088
2017-10-29 22:24:52+00:00,La gente es muy inconsciente y no respeta las señalizaciones. Es trabajo de todos!,jessgon1088
2017-10-29 22:20:42+00:00,Interesante iniciativa. Hagan más promoción del tour.,jessgon1088
2017-10-29 22:11:02+00:00,Calculo que no sólo el asunceno ensucia el mercado 4 y otros lugares de Asunción.,andorigoni
2017-10-29 21:53:18+00:00,"Excelente   , recomendado e interensante. Muy buena propuesta",jessgon1088
2017-10-29 21:45:37+00:00,"Prefiero hacerlo a coimear y ser uno más; por lo visto uno está mas ocupado que yo, entonces coimea nomas",AldoGGR
2017-10-29 21:29:09+00:00,      los niños por la calle a falta de vereda. ¿y las ordenanzas??pic.twitter.com/DpTMfMmauR,abogado1974
2017-10-29 21:26:29+00:00,"Hija de Mil, pero que Mariconcito,hace falta Pío arrobarle a sus jefes?",OscarcitoMedina
2017-10-29 21:17:56+00:00,No se permite ninguna ideologia mas estado de derecho imposible..pero si m decs q al prohibr se dicta una ideología estamos mal,sebas_silguero
2017-10-29 21:09:12+00:00,De igual manera le agradecemos el dato.,pmtasuncion1
2017-10-29 21:05:33+00:00,"Cada poblador asunceno necesitaría un personal de la cuadrilla municipal,para que Alce del suelo la basura que no quiso tirar al basurero?",jaimezacher
2017-10-29 21:00:15+00:00,Y si ! Ya es un chiste esto !  ,Kribemo
2017-10-29 20:57:23+00:00,"Por favor   si hacen algo ! En Barrios Villamorra, exactamente Gómez de Castro y Andrade hay un bache y colocan esto. Un peligro pic.twitter.com/lgcNN7opgh",Kribemo
2017-10-29 20:56:50+00:00,    cuidacoches dentro de CPJ??? pic.twitter.com/Zk0cEDrWeg,Rodbritos
2017-10-29 20:55:20+00:00,"Magui, estás pidiendo mucho al intentar razonar con argumentos como los que saltan en las respuestas.",Santula
2017-10-29 20:50:15+00:00,Ok..saludos..Paraguay libre de ideología en el MEC..ministerio de educación y CIENCIA..en mayúscula x si no lo notas :),sebas_silguero
2017-10-29 20:44:55+00:00,Mario xq no manda rescapar todos las calle de Asunción si eso va ser excelente intendente.....,marcelofranco60
2017-10-29 20:41:33+00:00,"Buenas tardes cualquiera de los dos términos son válidos, control de alcoholemia o el alcotest.",pmtasuncion1
2017-10-29 20:40:57+00:00,"hay que desarrollar una campaña para que la gente tira la basura en el basurero y no más en el suelo, creo que pasa por la educación.",aldob83
2017-10-29 20:34:10+00:00,"es que lo que dijiste es demasiado estúpido entonces no sé como responder, dejemosló asi..",not_alem
2017-10-29 20:30:58+00:00,Cuando entra en la malla curricular en todo los colé se enseña..y si el padre no esta d acuerdo q hará negarle el estudio hasta los 18 años?,sebas_silguero
2017-10-29 20:24:37+00:00,"cuando le envías a tu hija/o a un colegio, ya estás decidiendo qué educación recibirá.",el_JJ
2017-10-29 20:12:13+00:00,Cri cri es como el abogado de Fernando lugo intentando interpretar la constitución nacional..,sebas_silguero
2017-10-29 20:10:32+00:00,Es bueno leer el pasado a veces. Mañana lunes... volveremos al pasado de siempre o ya seremos una capital del futuro???,tmbolaerea
2017-10-29 20:09:04+00:00,A la clase alta también hay que multarle parece  ,JesusLeguizamon
2017-10-29 20:08:25+00:00,"No tod fue malo en la época dla dictadura,si el estado foment una ideologia eso si es dictadura,eso es loq algnos quiern en pleno siglo XXI",sebas_silguero
2017-10-29 20:05:20+00:00,"Sebastián, la supuesta ""ninguna ideología"" ya presupone una ideología. No se educa NUNCA en una abstracción neutral aséptica",Tia_MaGui
2017-10-29 20:02:25+00:00,"era plena dictadura, si te salías un poco de la norma en esa época ya eras comunista. -contexto-",not_alem
2017-10-29 20:01:50+00:00,Ojalá esto te movilice y sepas que si cumplís y hacés cumplir la Ordenanza 535/2015 (tu obligación) vamos a poder tener muchas películas más,riarriola
2017-10-29 20:01:06+00:00,"No deberíamos permitir que se fomente cualquier tipo de ideología..puesto q son los padres los responsable de enseñar ideologia,religion,etc",sebas_silguero
2017-10-29 20:00:11+00:00,Control de alcoholemia a cargo de la P. M.T. en apoyo a la Policía de Eventos Deportivos.     pic.twitter.com/uqFfZoKRw8,pmtasuncion1
2017-10-29 20:00:05+00:00,Don ARNALDO SAMANIEGO.pic.twitter.com/vQ6CqHbzS0,Migdonio__Lopez
2017-10-29 19:53:27+00:00,En esa época era colegio de hombres? Y el sabrá quienes estuvieron x allí,ada_alvarez06
2017-10-29 19:52:09+00:00,  =j Ha upei?   &,dario_ee
2017-10-29 19:41:39+00:00,El propio intendente haciendo gala de una infracción de tránsito que puede costar una vida    ,frutose9
2017-10-29 19:39:52+00:00,Cualquier parecido con la actualidad..,AnimalSebasti
2017-10-29 19:31:25+00:00,"El Intendente de Asunción,   publicó un recorte del Diario Argentino Clarín sobre la intervención de un colegio en LEAN pic.twitter.com/6NmOUXcTVY",Tia_MaGui
2017-10-29 19:30:34+00:00,¡Ya está con su dueña! Gracias a todos,pbustojr
2017-10-29 19:23:12+00:00,Digo bien frente al jokey club km 5,JavierQ52935829
2017-10-29 19:22:24+00:00,Frente a la jokey club la avda Eusebio Ayala es intransitable recorre na un poco como hacia Pereira Ruiz Diaz el mejor intendente que tuvo,JavierQ52935829
2017-10-29 19:17:18+00:00,Excelente la cobertura P.M.T,manugamarra74
2017-10-29 19:09:43+00:00,Lo que deberian ser es ser menos coimeros,JavierQ52935829
2017-10-29 19:06:48+00:00,Y los baches que dijiste q ibas a solucionar cuando?,insfranfatima3
2017-10-29 18:57:44+00:00,Ojalá algún día las hagan cumplir previa campaña vial muy lindos las señaleticas pero nadie las cumple ni las hace cumplir,ruferorlando
2017-10-29 18:54:41+00:00,  &    ,pmtasuncion1
2017-10-29 18:35:57+00:00,"  que tal papá, una consulta, quien esta a cargo de los refugios en las paradas obligatorias sobre la avenida Artigas??",luissoler_97
2017-10-29 18:31:07+00:00,La costanera está fea lider. Esa era la única parte aceptable. Hágale Chili...,guillepy
2017-10-29 18:28:30+00:00,"Pueden pintar bien no a pa cal, dura 2 meses.",ElRegatePY
2017-10-29 18:20:46+00:00,Buena esa Mario?!!!,BernalaHugo
2017-10-29 18:16:33+00:00,Urge pintar las lomadas. Son un peligro si no se ven a tiempo,clavijohernando
2017-10-29 17:50:05+00:00,Estás viejo Sr Robert,jpoviedoc
2017-10-29 17:34:11+00:00,"Esto sigue así, lo más triste es que nacieron nuevos baches en el lugar...",ccalderini
2017-10-29 17:33:31+00:00,"Son fundamentales las señales horizontales de tránsito, sin embargo, deben ser de tecnología superior, como las termoplásticas en adelante!",HugoAcostaCardo
2017-10-29 17:31:45+00:00,Caño roto y bache sobre Denis Roa c/ Andrade           pic.twitter.com/VarMzKdUX6,ccalderini
2017-10-29 17:10:46+00:00,Formacion del Personal P. M.T. para Cobertura Servicio Cancha Club Guarani.     pic.twitter.com/LM5fUyDai1,pmtasuncion1
2017-10-29 17:07:54+00:00,Agradecemos el dato. Procesamos su denuncia.,pmtasuncion1
2017-10-29 17:03:40+00:00,Jajajajajajajajaa,MarcosRejis
2017-10-29 16:58:05+00:00,Correcto,gsottoli
2017-10-29 16:57:12+00:00,La   no tiene jurisdicción en Lambare,arturobpy
2017-10-29 16:53:17+00:00,Lo más probable es que la chica se subió en el semáforo,jbrd1902
2017-10-29 16:48:22+00:00,Tte Garay y Centenario. Barrio San Vicente.       pic.twitter.com/O9LNxrhEwe,Angy_BritezV
2017-10-29 16:33:08+00:00,Eso está bueno,EmilianoR70
2017-10-29 16:30:29+00:00,Hay que convertir los cementerios en jardines. Camas subterráneas.  ,GusGonSan
2017-10-29 16:27:32+00:00,"Es una vergüenza cuando pintan las indicaciones en calles asfaltadas con esa pintura de 4ta común esmaltada, a quién creen q engañan???",marcohene
2017-10-29 16:24:04+00:00,Cierto.....ayer me comí una lomada que no estaba señalizada......vamona,RBlaires
2017-10-29 16:20:50+00:00,     ,gsottoli
2017-10-29 16:18:34+00:00,Para cuando la prohibición en toda Asunción de los giros a la izquierda y la implementación de los giros a la derecha sin semáforo? Cuesta?,marcohene
2017-10-29 16:16:31+00:00,    van a tener que limpiar lo de     &,samuel_vera
2017-10-29 16:10:48+00:00,nada,dominguezpapo
2017-10-29 16:04:09+00:00,Si unos agentes me pidieron coima y no tengo ninguna prueba que puedo hacer?,luisfbru
2017-10-29 15:57:48+00:00,Hay calles donde colocaron las señales horizontales solo en las esquinas.,teclitamovil
2017-10-29 15:55:40+00:00,"Conoces la frase ""la letra c/ sangre entra""? OK con señalizar y educar, pero TODOS sabemos las reglas. Multas fuertes es la solución.",raffertty
2017-10-29 15:55:37+00:00,"Su utilidad sera total si señalizan a lo largo de una calle, con divisoria de carriles y área de estac., y no solo colocar en las esquinas.",teclitamovil
2017-10-29 15:53:51+00:00,Cobertura P. M.T. Costanera de Asunción     pic.twitter.com/Zomx53MPLY,pmtasuncion1
2017-10-29 15:53:44+00:00,"Urgente que se multe a los peatones también. ..Cualquier lado cruzamos, el cambio desde uno mismo sería lo mejor",sixtomendez15
2017-10-29 15:44:43+00:00,Las calles rotas también forman parte de la tarea de señalizar?,fraruizpy
2017-10-29 15:44:32+00:00,"Por favor, que se haga algo en la intersección de Brasilia y Artigas, antes que ocurra algo que lamentar..",MorinigoAmada
2017-10-29 15:42:27+00:00,Educación es primordial!!! Nadie respeta a nadie...,MorinigoAmada
2017-10-29 15:40:01+00:00,Hay que hacer prevencion y no esperar a la vuelta de la esquina para multar.,cmolas2704
2017-10-29 15:35:41+00:00,De   es kp...,esco_eme
2017-10-29 15:02:45+00:00,Cuidemos a los adultos mayores,rodiarce
2017-10-29 14:48:59+00:00,Gracias Mario!! Igual para ustedes!!!,GracielaArceD
2017-10-29 14:39:23+00:00,Cobertura P. M.T. Maratón Colegio Técnico Javier     pic.twitter.com/AGsHf8TEwJ,pmtasuncion1
2017-10-29 14:14:42+00:00,Me paso lo mismo anoche frente a pirata prefiero pagar un impuesto a la Muni que a cuidacoches    hagan algo!,Gus0091
2017-10-29 14:14:37+00:00,"No te pueden coimear si vos no coimeas, ahora si vos aceptas es otra cosa",AldoGGR
2017-10-29 14:05:52+00:00,El control remoto es una publicidad encubierta de  ,ttevicentejara
2017-10-29 14:02:19+00:00,Salimos a desayunar? Dale Te paso a buscar con el vehículo de la oficina Besos cc:      ,HernanEscobarpy
2017-10-29 13:51:06+00:00,"  Camión de gran porte sobre Santa Rosa, hecha todo los cables de la zona...  ",SerenexPy
2017-10-29 13:48:06+00:00,Ahí ya te marcaron.. anda por el medio hacia donde quieras.. y si viene otro hule..,rockpy
2017-10-29 13:48:00+00:00,  todos los días en la costanera  ,El_Rafa_PY
2017-10-29 13:07:20+00:00,  hace tres días esta agua se desperdicia por 2 cuadras enteras   Olerte casi Pdte Franco   pic.twitter.com/IW9W8fFLjV,El_Rafa_PY
2017-10-29 12:35:47+00:00,  xq no pasan a ver la colectora de M Lynch meses esta hecho pelota y c vez q llueve un caos     cuando?????,mirledes
2017-10-29 12:34:25+00:00,Un abrazo Mario,LuisMilessi
2017-10-29 12:33:21+00:00,Este disco del   se escucha completito hoy     &,_ariel_ayala
2017-10-29 12:10:39+00:00,"Cobertura P. M.T. ""Caminata Amor Rosa"" Aviadores del Chaco y Madame Lynch     pic.twitter.com/WvUiZcWukq",pmtasuncion1
2017-10-29 12:10:36+00:00,,margatoledo75
2017-10-29 11:53:23+00:00,                  RT,solesilba
2017-10-29 11:32:26+00:00,"""Ahhh querido, para eso tengo dos soluciones. Where streets have no name, o Highway to hell. Y después dicen que no estoy preparado pffft""",joesys
2017-10-29 11:22:26+00:00,Cobertura P. M.T. Corrida INCAN/ADUANA Costanera de Asunción     pic.twitter.com/95bzG6lx0H,pmtasuncion1
2017-10-29 11:20:58+00:00,Cobertura P. M.T. Mercado de Abasto     pic.twitter.com/osil8zMj8e,pmtasuncion1
2017-10-29 09:55:48+00:00,"Deberías preocuparte más por las deterioradas calles, que por ofrecer cursos, que a nadie interesa. Laburá hombre, no seas figureti.!!!",obdulio_colman
2017-10-29 08:52:16+00:00,Sigue lucha en el Parque Pavetti   Galería de mercaderes pro        ,MMSchaerer
2017-10-29 02:39:12+00:00,"La gente estaciona ""un ratito"" nomas",marcelagomezo
2017-10-29 02:32:53+00:00,Todo es un misterio en esa calle. Stranger Things un poroto.,cesanz
2017-10-29 02:32:00+00:00,Esa ya no es de una sola mano ? Hace poco cambió todo ahí los sentidos,marcelagomezo
2017-10-29 02:31:30+00:00,"Es la gente, no los lomiteros",jorgesaldivar
2017-10-29 02:30:07+00:00,arreglar acsesos ponner desagüe pluvial en 8va pda zona colectora,Magdalenalolo
2017-10-29 02:02:34+00:00,"Aurelio...infórmate de que se trata el tour,después opina...pareces pagado para encontrar excusas a cualquier cosa.",le9na
2017-10-29 01:58:18+00:00, ,monicabookstos
2017-10-29 01:45:57+00:00,"¡ para encontrar a su flia.! Encontrada en V. Morra, zona Colegio Alvarín Romero        ",pbustojr
2017-10-29 01:19:04+00:00,    Se debe hacer respetar las leyes de tránsito; semáforo intermitente debería ubicarse al- reductor de velocidad,mGranitoDeArena
2017-10-29 01:12:56+00:00,Hoy pase por ahi imposible el olor a mierda que hay     que paso(,ariel_gamarra
2017-10-29 00:47:48+00:00,El poco respeto que le tienen los lomiteros de aviadores a la     es terrible,francollv
2017-10-28 23:13:35+00:00,"Que gran emprendimiento, espectacular",Mary_Ben38
2017-10-28 22:48:27+00:00,"Mario, iporá la nde tour !!! habiendo otras cosas menos lúgubres que visitar, justo a vos se te ocurre visitar un cementerio. Hallowen pió?",mboraijhu
2017-10-28 22:47:14+00:00,C.c.:   Cuidemos nuestros parques.,Yo_soyelnegro
2017-10-28 22:02:56+00:00,  Expresiones culturales de las juventudes de   pasá pues por la   hasta las 22:00 hspic.twitter.com/a6bzR6rh7K,BuyeBuongermini
2017-10-28 22:00:51+00:00,      dale Mario que la gente quiere una playa limpiapic.twitter.com/iU8pzRplsM,jpenayo
2017-10-28 21:36:53+00:00,De paso Humaita y Nuestra Señora.pic.twitter.com/ompP8NtH5y,El_Rafa_PY
2017-10-28 21:35:09+00:00,  humaita esquina NstraSra. pic.twitter.com/UNRSLWR1Q8,El_Rafa_PY
2017-10-28 21:28:51+00:00,"Buenas tardes, gracias por indicarnos, en la brevedad se procederá al retiro. Saludos cordiales",AsuDsu
2017-10-28 21:15:30+00:00,"No, del apuro por ir a la  ",piralaguna
2017-10-28 21:13:34+00:00,Cobertura P. M.T. ASUaltavoz     pic.twitter.com/bee09Limno,pmtasuncion1
2017-10-28 21:08:09+00:00,Un problema con el vinilo...,e_guata
2017-10-28 20:53:47+00:00,  Semaforo de Brasilia y españa viniendo de artigas a mariscal lopez no se ve el rojo porque las ramas de los arboles tapan urgente hay que podar y dejar visible!,sssunshinne
2017-10-28 20:51:35+00:00,,FedeFilartiga
2017-10-28 20:50:51+00:00,Asi mismo,bentfork78
2017-10-28 20:50:33+00:00,Tomate media hora para ver este episodio de Lomitos y Leyendas de     y    ,GisseJo
2017-10-28 20:31:35+00:00,"Perdón del apuro me equivoqué, es exactamente al revés, C.Cervera es preferencial a De Gaulle que tiene más tráfico, y no a S.R.Gonzalez",piralaguna
2017-10-28 20:29:08+00:00,"Entiendo, pero ejemplo, C. Cervera tiene preferencia a S.R. Gonz, pero no a De Gaulle siendo esta última de mayor tráfico...",piralaguna
2017-10-28 20:21:49+00:00,"La capilla es una propiedad privada, porque gastan el dinero público en su mantenimiento? Que lo costee la diócesis correspondiente.",vikingog
2017-10-28 20:14:00+00:00,"La zona mas top de Asunción con olor a cloaca, que mal",vanev87
2017-10-28 20:08:29+00:00,Nauseabundo   en Av Santa Teresa y Denis Roa. Destrozado pavimento por inacción de   y falta de atención de   pic.twitter.com/zGz19IFM9C,Asuncionsehunde
2017-10-28 20:07:57+00:00,Y con todos los que estacionan fuera del área habilitada para el efecto que hacen?,vikingog
2017-10-28 19:49:15+00:00,Otros criterios para declarar preferencial una calle sobre otra es si alguna linea de colectivo pasa por ahi y el nivel de tránsito,bentfork78
2017-10-28 19:47:09+00:00,Al encontrarse dos autos en una esquina con dos calle de la misma preferencia tiene preferencia el vehiculo que viene a la derecha del otro,bentfork78
2017-10-28 19:45:31+00:00,"Las avenidas dobles son preferenciales, después vienen las calles de sentido único y por último las calles de doble sentido",bentfork78
2017-10-28 19:21:02+00:00,Estaciono o no del lado derecho?,nacho_cano
2017-10-28 19:10:09+00:00,"Tablero Mario, tablero!",Kropff69
2017-10-28 19:09:29+00:00,Hacele caso a tu corazón (?),pilsendelitro
2017-10-28 19:00:59+00:00,Usa tu imaginación (?,alexrubbish
2017-10-28 18:56:30+00:00,"Che,   qué onda Kostianovsky? Hacia dónde lo que me tengo que ir? Puedo estacionar en ambos lados? Qué carril uso? pic.twitter.com/dcjeTlSjoj",cesanz
2017-10-28 18:44:59+00:00,"Estaremos verificando el servicio en la zona, a fin de regularizarlo lo antes posible.",AsuDsu
2017-10-28 18:41:33+00:00,Gracias por el retorno. Saludos Cordiales!,AsuDsu
2017-10-28 18:31:14+00:00,"El verde no funciona en el de la izquierda y el de la derecha está escondido detrás de la columna, es un chiste.  ",fredoAndres
2017-10-28 18:14:50+00:00,"Entre semana deberían hacer esto, nadie respeta el limite de velocidad",Michum777
2017-10-28 18:10:54+00:00,"Entre semana que se puede hacer con el "" Valet Parking "" de los cuidacoches? Un pibe es el que estaciona. Y reservan lugarespic.twitter.com/B2VDw85L7Z",diegor_mtz
